0	325	0	10000
272	325	0	10000
61	325	0	10000
55	325	0	10000
50	325	0	10000
54	325	0	10000
49	325	0	10000
50	325	0	10000
48	325	0	10000
51	325	0	10000
47	325	0	10000
96	325	0	10000
60	325	0	10000
61	325	0	10000
89	325	0	10000
62	325	0	10000
83	325	0	10000
93	325	0	10000
78	325	0	10000
90	325	0	10000
81	325	0	10000
84	325	0	10000
80	325	0	10000
137	325	0	10000
95	325	0	10000
79	325	0	10000
80	325	0	10000
75	325	0	10000
81	325	0	10000
76	325	0	10000
92	325	0	10000
76	325	0	10000
81	325	0	10000
87	325	0	10000
138	325	0	10000
88	325	0	10000
77	325	0	10000
76	325	0	10000
77	325	0	10000
90	325	0	10000
81	325	0	10000
91	325	0	10000
96	325	0	10000
86	325	0	10000
87	325	0	10000
76	325	0	10000
98	325	0	10000
125	325	0	10000
265	325	0	10000
85	325	0	10000
75	325	0	10000
78	325	0	10000
75	325	0	10000
77	325	0	10000
85	325	0	10000
139	325	0	10000
80	325	0	10000
76	325	0	10000
76	325	0	10000
76	325	0	10000
84	325	0	10000
77	325	0	10000
119	325	0	10000
81	325	0	10000
86	325	0	10000
94	325	0	10000
136	325	0	10000
80	325	0	10000
75	325	0	10000
72	325	0	10000
76	325	0	10000
72	325	0	10000
77	325	0	10000
73	325	0	10000
78	325	0	10000
73	325	0	10000
76	325	0	10000
85	325	0	10000
141	325	0	10000
80	325	0	10000
77	325	0	10000
73	325	0	10000
76	325	0	10000
73	325	0	10000
87	325	0	10000
74	325	0	10000
93	325	0	10000
79	325	0	10000
87	325	0	10000
75	325	0	10000
192	325	0	10000
106	325	0	10000
93	325	0	10000
78	325	0	10000
88	325	0	10000
77	325	0	10000
82	325	0	10000
88	325	0	10000
76	325	0	10000
77	325	0	10000
73	325	0	10000
142	325	0	10000
81	325	0	10000
75	325	0	10000
73	325	0	10000
77	325	0	10000
73	325	0	10000
77	325	0	10000
72	325	0	10000
87	325	0	10000
79	325	0	10000
82	325	0	10000
72	325	0	10000
143	325	0	10000
74	325	0	10000
75	325	0	10000
75	325	0	10000
73	325	0	10000
76	325	0	10000
84	325	0	10000
75	325	0	10000
75	325	0	10000
103	325	0	10000
77	325	0	10000
120	325	0	10000
104	325	0	10000
113	325	0	10000
85	325	0	10000
135	325	0	10000
64	325	0	10000
51	325	0	10000
47	325	0	10000
56	325	0	10000
48	325	0	10000
49	325	0	10000
51	325	0	10000
49	325	0	10000
49	325	0	10000
86	325	0	10000
83	325	0	10000
87	325	0	10000
61	325	0	10000
55	325	0	10000
57	325	0	10000
53	325	0	10000
65	325	0	10000
47	325	0	10000
50	325	0	10000
47	325	0	10000
51	325	0	10000
47	325	0	10000
51	325	0	10000
47	325	0	10000
50	325	0	10000
48	325	0	10000
52	325	0	10000
109	325	0	10000
55	325	0	10000
55	325	0	10000
48	325	0	10000
44	325	0	10000
46	325	0	10000
43	325	0	10000
46	325	0	10000
44	325	0	10000
46	325	0	10000
46	325	0	10000
44	325	0	10000
45	325	0	10000
43	325	0	10000
48	325	0	10000
82	325	0	10000
47	325	0	10000
46	325	0	10000
47	325	0	10000
89	325	0	10000
60	325	0	10000
52	325	0	10000
44	325	0	10000
41	325	0	10000
45	325	0	10000
43	325	0	10000
44	325	0	10000
41	325	0	10000
44	325	0	10000
41	325	0	10000
43	325	0	10000
42	325	0	10000
43	325	0	10000
42	325	0	10000
112	325	0	10000
72	325	0	10000
42	325	0	10000
40	325	0	10000
94	325	0	10000
50	325	0	10000
42	325	0	10000
44	325	0	10000
48	325	0	10000
43	325	0	10000
47	325	0	10000
42	325	0	10000
39	325	0	10000
41	325	0	10000
40	325	0	10000
42	325	0	10000
40	325	0	10000
41	325	0	10000
53	325	0	10000
44	325	0	10000
48	325	0	10000
43	325	0	10000
40	325	0	10000
50	325	0	10000
37	325	0	10000
40	325	0	10000
96	325	0	10000
44	325	0	10000
41	325	0	10000
47	325	0	10000
40	325	0	10000
38	325	0	10000
40	325	0	10000
38	325	0	10000
40	325	0	10000
37	325	0	10000
39	325	0	10000
37	325	0	10000
39	325	0	10000
37	325	0	10000
40	325	0	10000
38	325	0	10000
40	325	0	10000
37	325	0	10000
39	325	0	10000
37	325	0	10000
41	325	0	10000
39	325	0	10000
53	325	0	10000
94	325	0	10000
44	325	0	10000
40	325	0	10000
38	325	0	10000
41	325	0	10000
37	325	0	10000
39	325	0	10000
37	325	0	10000
53	325	0	10000
49	325	0	10000
40	325	0	10000
38	325	0	10000
39	325	0	10000
37	325	0	10000
47	325	0	10000
124	325	0	10000
63	325	0	10000
77	325	0	10000
54	325	0	10000
94	325	0	10000
56	325	0	10000
43	325	0	10000
40	325	0	10000
43	325	0	10000
39	325	0	10000
41	325	0	10000
39	325	0	10000
41	325	0	10000
38	325	0	10000
42	325	0	10000
39	325	0	10000
41	325	0	10000
40	325	0	10000
47	325	0	10000
52	325	0	10000
56	325	0	10000
39	325	0	10000
39	325	0	10000
38	325	0	10000
39	325	0	10000
39	325	0	10000
88	325	0	10000
38	325	0	10000
53	325	0	10000
39	325	0	10000
42	325	0	10000
44	325	0	10000
40	325	0	10000
46	325	0	10000
42	325	0	10000
42	325	0	10000
40	325	0	10000
42	325	0	10000
40	325	0	10000
42	325	0	10000
40	325	0	10000
52	325	0	10000
43	325	0	10000
43	325	0	10000
43	325	0	10000
43	325	0	10000
41	325	0	10000
42	325	0	10000
87	325	0	10000
48	325	0	10000
41	325	0	10000
42	325	0	10000
39	325	0	10000
42	325	0	10000
42	325	0	10000
39	325	0	10000
42	325	0	10000
40	325	0	10000
42	325	0	10000
42	325	0	10000
42	325	0	10000
39	325	0	10000
42	325	0	10000
40	325	0	10000
66	325	0	10000
43	325	0	10000
50	325	0	10000
50	325	0	10000
49	325	0	10000
36	325	0	10000
86	325	0	10000
40	325	0	10000
38	325	0	10000
36	325	0	10000
38	325	0	10000
35	325	0	10000
39	325	0	10000
35	325	0	10000
38	325	0	10000
39	325	0	10000
35	325	0	10000
37	325	0	10000
