0	100	0	500
312	100	0	460
75	100	0	405
75	100	0	350
70	100	0	292
71	100	0	235
69	100	0	176
72	100	0	119
67	100	0	59
168	100	100	159
3942	100	0	500
79	100	0	423
47	100	0	351
46	100	0	279
81	100	0	228
48	100	0	157
45	100	0	84
51	100	0	10
70	100	100	52
67	100	200	93
4467	100	0	500
78	100	0	426
98	100	0	385
60	100	0	321
64	100	0	260
185	100	0	273
67	100	0	213
60	100	0	148
63	100	0	86
66	100	0	23
4228	100	0	500
163	100	0	466
97	100	0	425
97	100	0	385
59	100	0	320
59	100	0	255
56	100	0	188
59	100	0	123
55	100	0	56
142	100	0	35
4233	100	0	500
95	100	0	436
46	100	0	364
45	100	0	291
42	100	0	217
75	100	0	162
41	100	0	86
68	100	0	26
52	100	100	55
51	100	200	86
4461	100	0	500
72	100	0	427
64	100	0	365
62	100	0	302
59	100	0	237
63	100	0	175
56	100	0	109
60	100	0	45
66	100	100	83
52	100	200	115
4421	100	0	500
70	100	0	425
145	100	0	414
65	100	0	351
70	100	0	293
86	100	0	245
63	100	0	183
59	100	0	118
70	100	0	60
64	100	100	96
4311	100	0	500
58	100	0	422
111	100	0	390
56	100	0	324
62	100	0	261
54	100	0	193
58	100	0	128
95	100	0	86
64	100	0	23
86	100	100	75
4345	100	0	500
58	100	0	422
58	100	0	357
55	100	0	289
59	100	0	224
57	100	0	158
68	100	0	98
96	100	100	157
61	100	100	90
47	100	200	118
4455	100	0	500
69	100	0	426
59	100	0	364
64	100	0	299
98	100	0	253
85	100	0	204
58	100	0	139
87	100	0	92
63	100	0	28
73	100	100	71
4325	100	0	500
72	100	0	430
95	100	0	388
59	100	0	328
124	100	0	299
60	100	0	235
58	100	0	169
65	100	0	108
77	100	0	50
78	100	100	94
4309	100	0	500
61	100	0	423
91	100	0	379
57	100	0	314
53	100	0	247
56	100	0	181
55	100	0	115
53	100	0	47
62	100	100	85
88	100	200	140
4413	100	0	500
117	100	0	437
84	100	0	389
69	100	0	331
57	100	0	265
57	100	0	200
98	100	0	160
68	100	0	102
72	100	0	46
51	100	100	76
4358	100	0	500
106	100	0	425
46	100	0	353
41	100	0	278
42	100	0	203
40	100	0	127
42	100	0	52
56	100	100	86
69	100	200	129
39	100	300	153
4499	100	0	500
71	100	0	420
39	100	0	344
36	100	0	266
37	100	0	189
35	100	0	110
38	100	0	33
45	100	100	60
39	100	200	84
33	100	300	105
4628	100	0	500
83	100	0	432
42	100	0	357
61	100	0	295
46	100	0	223
37	100	0	145
35	100	0	66
53	100	100	98
50	100	200	129
35	100	300	150
4543	100	0	500
61	100	0	422
39	100	0	346
37	100	0	268
37	100	0	191
36	100	0	113
35	100	0	35
52	100	100	66
44	100	200	93
36	100	300	115
4615	100	0	500
63	100	0	423
41	100	0	348
37	100	0	270
37	100	0	192
35	100	0	113
37	100	0	35
51	100	100	66
47	100	200	95
34	100	300	116
4612	100	0	500
59	100	0	428
91	100	0	377
62	100	0	315
39	100	0	238
38	100	0	161
37	100	0	84
51	100	100	122
68	100	100	57
34	100	200	78
4519	100	0	500
139	100	0	460
83	100	0	411
38	100	0	334
67	100	0	275
50	100	0	205
62	100	0	143
42	100	0	68
43	100	100	94
36	100	200	116
4432	100	0	500
76	100	0	423
61	100	0	360
42	100	0	286
36	100	0	208
37	100	0	131
35	100	0	52
49	100	100	81
33	100	200	101
34	100	300	122
4581	100	0	500
57	100	0	420
34	100	0	341
36	100	0	262
82	100	0	213
52	100	0	145
35	100	0	66
40	100	100	90
51	100	200	121
46	100	300	149
4580	100	0	500
79	100	0	423
37	100	0	346
33	100	0	266
33	100	0	186
31	100	0	104
32	100	0	23
55	100	100	56
42	100	200	82
28	100	300	99
4960	100	0	500
102	100	0	423
36	100	0	345
