0	1090	0	10000
268	174	0	10000
2431	162	0	10000
3981	174	0	10000
14296	162	0	10000
127	174	0	10000
57	162	0	10000
49	150	0	10000
42	174	0	10000
1575	90	0	10000
447	162	0	10000
2606	150	0	10000
1340	174	0	10000
2143	90	0	10000
770	162	0	10000
4250	174	0	10000
2618	162	0	10000
4052	174	0	10000
1519	150	0	10000
1281	162	0	10000
1967	90	0	10000
1952	174	0	10000
1110	150	0	10000
1824	162	0	10000
1635	90	0	10000
2538	174	0	10000
2686	162	0	10000
3986	174	0	10000
2871	162	0	10000
4134	174	0	10000
2726	162	0	10000
3968	174	0	10000
2885	162	0	10000
4114	174	0	10000
2743	162	0	10000
4009	174	0	10000
2846	162	0	10000
4160	174	0	10000
4340	162	0	10000
3928	174	0	10000
4571	162	0	10000
4007	174	0	10000
4490	162	0	10000
3921	174	0	10000
2939	162	0	10000
8877	174	0	10000
130	162	0	10000
1827	174	0	10000
2896	162	0	10000
1100	150	0	10000
2837	174	0	10000
709	90	0	10000
2209	162	0	10000
838	150	0	10000
3174	174	0	10000
109	90	0	10000
2733	162	0	10000
3933	174	0	10000
2928	162	0	10000
4130	174	0	10000
2730	162	0	10000
4051	174	0	10000
2805	162	0	10000
4016	174	0	10000
2843	162	0	10000
3324	162	0	10000
615	174	0	10000
2914	162	0	10000
953	74	0	10000
3691	174	0	10000
356	162	0	10000
3498	162	0	10000
1433	74	0	10000
2594	174	0	10000
2832	162	0	10000
1277	66	0	10000
2690	174	0	10000
2892	162	0	10000
1429	1090	0	10000
1957	1090	0	10000
574	174	0	10000
1392	1090	0	10000
887	1090	0	10000
1063	1090	0	10000
110	162	0	10000
1838	1090	0	10000
1955	1090	0	10000
103	66	0	10000
117	174	0	10000
1629	66	0	10000
1242	162	0	10000
1653	1090	0	10000
1756	1090	0	10000
549	174	0	10000
2906	162	0	10000
5221	174	0	10000
1642	162	0	10000
3982	174	0	10000
2873	162	0	10000
4587	1090	0	10000
166	174	0	10000
1093	1090	0	10000
1526	1090	0	10000
1199	1090	0	10000
120	162	0	10000
1122	1090	0	10000
1387	1090	0	10000
2189	174	0	10000
107	66	0	10000
2697	1090	0	10000
1715	1090	0	10000
143	162	0	10000
4726	174	0	10000
3771	162	0	10000
111	66	0	10000
3916	174	0	10000
199	66	0	10000
2638	162	0	10000
3964	174	0	10000
12204	1090	0	10000
1121	1090	0	10000
1456	1090	0	10000
1106	1090	0	10000
1301	1090	0	10000
1195	1090	0	10000
2216	66	0	10000
2072	1090	0	10000
1118	1090	0	10000
16239	162	0	10000
3897	90	0	10000
4058	162	0	10000
3320	90	0	10000
28765	162	0	10000
3932	174	0	10000
5572	150	0	10000
3421	90	0	10000
3154	150	0	10000
3388	90	0	10000
15129	116	0	10000
23049	150	0	10000
2972	142	0	10000
4532	158	0	10000
12906	1458	0	10000
19220	150	0	10000
3074	142	0	10000
4506	158	0	10000
18781	1518	0	10000
319	154	0	10000
555	826	0	10000
3397	142	0	10000
5961	162	0	10000
12146	1242	0	10000
4657	64	0	10000
1729	66	0	10000
16611	1090	0	10000
4750	66	0	10000
15260	1090	0	10000
1112	1090	0	10000
8122	150	0	10000
3294	142	0	10000
4511	158	0	10000
43835	154	0	10000
3087	142	0	10000
5403	162	0	10000
1261	1518	0	10000
1659	1518	0	10000
1074	1278	0	10000
8137	1242	0	10000
2218	154	0	10000
3577	106	0	10000
30107	66	0	10000
12223	162	0	10000
3926	1090	0	10000
121	174	0	10000
992	1090	0	10000
3418	162	0	10000
976	1090	0	10000
1955	1090	0	10000
1964	1090	0	10000
163	174	0	10000
148	150	0	10000
1632	1090	0	10000
1957	1090	0	10000
152	162	0	10000
1808	1090	0	10000
1628	66	0	10000
567	174	0	10000
1914	1090	0	10000
91	106	0	10000
840	162	0	10000
892	1090	0	10000
2958	150	0	10000
207	174	0	10000
2806	162	0	10000
1114	142	0	10000
3094	174	0	10000
579	158	0	10000
2061	162	0	10000
3936	174	0	10000
2925	162	0	10000
648	66	0	10000
3266	174	0	10000
2941	162	0	10000
4385	174	0	10000
4118	162	0	10000
4063	174	0	10000
2795	162	0	10000
4192	174	0	10000
2666	162	0	10000
3920	174	0	10000
2934	162	0	10000
4089	174	0	10000
2765	162	0	10000
1233	1518	0	10000
838	674	0	10000
1754	162	0	10000
97	64	0	10000
328	174	0	10000
2604	162	0	10000
529	90	0	10000
3455	174	0	10000
604	162	0	10000
2269	162	0	10000
1267	90	0	10000
2693	174	0	10000
2900	162	0	10000
4122	158	0	10000
185	174	0	10000
2546	162	0	10000
3970	174	0	10000
2888	162	0	10000
3985	174	0	10000
