0	10
0	10
0	10
0	10
0	10
100	10
100	10
100	10
100	10
100	10
200	10
200	10
200	10
200	10
200	10
300	10
300	10
300	10
300	10
300	10
400	10
400	10
400	10
400	10
400	10
500	10
500	10
500	10
500	10
500	10
600	10
600	10
600	10
600	10
600	10
700	10
700	10
700	10
700	10
700	10
800	10
800	10
800	10
800	10
800	10
900	10
900	10
900	10
900	10
900	10
1000	10
1000	10
1000	10
1000	10
1000	10
1100	10
1100	10
1100	10
1100	10
1100	10
1200	10
1200	10
1200	10
1200	10
1200	10
1300	10
1300	10
1300	10
1300	10
1300	10
1400	10
1400	10
1400	10
1400	10
1400	10
1500	10
1500	10
1500	10
1500	10
1500	10
1600	10
1600	10
1600	10
1600	10
1600	10
1700	10
1700	10
1700	10
1700	10
1700	10
1800	10
1800	10
1800	10
1800	10
1800	10
1900	10
1900	10
1900	10
1900	10
1900	10
2000	10
2000	10
2000	10
2000	10
2000	10
2100	10
2100	10
2100	10
2100	10
2100	10
2200	10
2200	10
2200	10
2200	10
2200	10
2300	10
2300	10
2300	10
2300	10
2300	10
2400	10
2400	10
2400	10
2400	10
2400	10
2500	10
2500	10
2500	10
2500	10
2500	10
2600	10
2600	10
2600	10
2600	10
2600	10
2700	10
2700	10
2700	10
2700	10
2700	10
2800	10
2800	10
2800	10
2800	10
2800	10
2900	10
2900	10
2900	10
2900	10
2900	10
3000	10
3000	10
3000	10
3000	10
3000	10
3100	10
3100	10
3100	10
3100	10
3100	10
3200	10
3200	10
3200	10
3200	10
3200	10
3300	10
3300	10
3300	10
3300	10
3300	10
3400	10
3400	10
3400	10
3400	10
3400	10
3500	10
3500	10
3500	10
3500	10
3500	10
3600	10
3600	10
3600	10
3600	10
3600	10
3700	10
3700	10
3700	10
3700	10
3700	10
3800	10
3800	10
3800	10
3800	10
3800	10
3900	10
3900	10
3900	10
3900	10
3900	10
4000	10
4000	10
4000	10
4000	10
4000	10
4100	10
4100	10
4100	10
4100	10
4100	10
4200	10
4200	10
4200	10
4200	10
4200	10
4300	10
4300	10
4300	10
4300	10
4300	10
4400	10
4400	10
4400	10
4400	10
4400	10
4500	10
4500	10
4500	10
4500	10
4500	10
4600	10
4600	10
4600	10
4600	10
4600	10
4700	10
4700	10
4700	10
4700	10
4700	10
4800	10
4800	10
4800	10
4800	10
4800	10
4900	10
4900	10
4900	10
4900	10
4900	10
5000	10
5000	10
5000	10
5000	10
5000	10
5100	10
5100	10
5100	10
5100	10
5100	10
5200	10
5200	10
5200	10
5200	10
5200	10
5300	10
5300	10
5300	10
5300	10
5300	10
5400	10
5400	10
5400	10
5400	10
5400	10
5500	10
5500	10
5500	10
5500	10
5500	10
5600	10
5600	10
5600	10
5600	10
5600	10
5700	10
5700	10
5700	10
5700	10
5700	10
5800	10
5800	10
5800	10
5800	10
5800	10
5900	10
5900	10
5900	10
5900	10
5900	10
6000	10
6000	10
6000	10
6000	10
6000	10
6100	10
6100	10
6100	10
6100	10
6100	10
6200	10
6200	10
